player_name,club,atta_serial,atta_position,atta_assists,atta_corner_taken,atta_offsides,atta_dribbles,atta_match_played,atte_serial,atte_position,atte_total_attempts,atte_on_target,atte_off_target,atte_blocked,atte_match_played,defe_serial,defe_position,defe_balls_recoverd,defe_tackles,defe_t_won,defe_t_lost,defe_clearance_attempted,defe_match_played,disc_serial,disc_position,disc_fouls_committed,disc_fouls_suffered,disc_red,disc_yellow,disc_minutes_played,disc_match_played,dist_serial,dist_position,dist_pass_accuracy,dist_pass_attempted,dist_pass_completed,dist_cross_accuracy,dist_cross_attempted,dist_cross_complted,dist_freekicks_taken,dist_match_played,goal_serial_x,goal_position_x,goal_saved,goal_conceded,goal_saved_penalties,goal_cleansheets,goal_punches_made,goal_match_played_x,goal_serial_y,goal_position_y,goal_goals,goal_right_foot,goal_left_foot,goal_headers,goal_others,goal_inside_area,goal_outside_areas,goal_penalties,goal_match_played_y,key__position,key__minutes_played,key__match_played,key__goals,key__assists,key__distance_covered,cluster,pca1,pca2
andré almeida,benfica,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,250.0,Defender,15.0,6.0,2.0,4.0,8.0,5.0,417.0,Defender,2.0,5.0,0.0,0.0,236.0,5.0,193.0,Defender,86.4,103.0,82.0,33.0,3.0,1.0,7.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,236.0,5.0,0.0,0.0,29.6,1,-1.3816937172532089,0.984371061681109
andré silva,leipzig,24.0,Forward,2.0,0.0,9.0,5.0,6.0,22.0,Forward,21.0,10.0,6.0,5.0,6.0,385.0,Forward,8.0,3.0,0.0,3.0,1.0,6.0,94.0,Forward,8.0,8.0,0.0,0.0,410.0,6.0,280.0,Forward,83.8,99.0,82.0,66.0,3.0,2.0,1.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Forward,3.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,6.0,Forward,410.0,6.0,3.0,2.0,47.2,6,6.156184683012917,-5.9657749846959085
angeliño,leipzig,12.0,Defender,3.0,8.0,0.0,4.0,5.0,179.0,Defender,5.0,0.0,2.0,3.0,5.0,264.0,Defender,14.0,3.0,2.0,1.0,5.0,5.0,263.0,Defender,4.0,2.0,2.0,1.0,432.0,5.0,505.0,Defender,72.4,180.0,132.0,26.0,30.0,8.0,10.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,432.0,5.0,0.0,3.0,50.7,0,2.460711387782999,0.5845883525374967
antony,ajax,4.0,Forward,5.0,3.0,4.0,28.0,7.0,10.0,Forward,26.0,10.0,9.0,7.0,7.0,151.0,Forward,25.0,7.0,3.0,4.0,2.0,7.0,201.0,Forward,5.0,9.0,1.0,0.0,577.0,7.0,336.0,Forward,81.9,322.0,262.0,18.0,27.0,5.0,2.0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,Forward,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,7.0,Forward,577.0,7.0,2.0,5.0,65.1,5,9.369563783709296,-3.8950519827698042
arboleda,sheriff,0.0,0,0.0,0.0,0.0,0.0,0.0,440.0,Defender,1.0,0.0,1.0,0.0,6.0,110.0,Defender,30.0,1.0,0.0,1.0,37.0,6.0,491.0,Defender,1.0,1.0,1.0,0.0,540.0,6.0,250.0,Defender,84.8,145.0,124.0,0.0,0.0,0.0,6.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,540.0,6.0,0.0,0.0,53.3,1,-0.2821150378041997,2.3267207409966164
arnold,wolfsburg,12.0,Midfielder,3.0,10.0,0.0,1.0,6.0,179.0,Midfielder,5.0,1.0,3.0,1.0,6.0,110.0,Midfielder,30.0,5.0,2.0,3.0,8.0,6.0,55.0,Midfielder,10.0,9.0,3.0,0.0,540.0,6.0,413.0,Midfielder,78.7,266.0,210.0,38.0,18.0,7.0,25.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,540.0,6.0,0.0,3.0,67.3,5,4.130102959940161,2.4619135446146343
arthur,juventus,0.0,0,0.0,0.0,0.0,0.0,0.0,347.0,Midfielder,2.0,0.0,2.0,0.0,6.0,264.0,Midfielder,14.0,3.0,2.0,1.0,1.0,6.0,263.0,Midfielder,4.0,4.0,1.0,0.0,264.0,6.0,19.0,Midfielder,94.0,293.0,278.0,50.0,2.0,1.0,7.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,264.0,6.0,0.0,0.0,35.2,1,-0.1518888989894346,1.557097688852044
asensio,real madrid,24.0,Forward,2.0,5.0,0.0,1.0,8.0,179.0,Forward,5.0,3.0,0.0,2.0,8.0,507.0,Forward,3.0,1.0,0.0,1.0,1.0,8.0,417.0,Forward,2.0,0.0,0.0,0.0,207.0,8.0,504.0,Forward,72.6,89.0,75.0,25.0,4.0,1.0,1.0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,Forward,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,Forward,207.0,8.0,1.0,2.0,28.4,2,2.353514913417624,-2.601926793833305
athanasiadis,sheriff,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,Goalkeeper,69.2,154.0,106.0,0.0,0.0,0.0,10.0,5.0,4.0,Goalkeeper,29.0,8.0,0.0,1.0,2.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,450.0,5.0,0.0,0.0,22.7,3,-3.8369411601456425,1.0206776681010483
augustinsson,sevilla,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,448.0,Defender,5.0,2.0,0.0,2.0,0.0,3.0,417.0,Defender,2.0,3.0,1.0,0.0,80.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,80.0,3.0,0.0,0.0,11.1,3,-3.7845746611205753,-1.199261516288405
aurier,villarreal,64.0,Defender,1.0,1.0,0.0,0.0,5.0,440.0,Defender,1.0,0.0,1.0,0.0,5.0,364.0,Defender,9.0,3.0,1.0,2.0,5.0,5.0,491.0,Defender,1.0,1.0,0.0,0.0,129.0,5.0,54.0,Defender,91.8,66.0,58.0,0.0,2.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,129.0,5.0,0.0,1.0,15.9,1,-1.1752926472588772,-0.26759601613477413
azmoun,zenit,64.0,Forward,1.0,0.0,1.0,2.0,5.0,113.0,Forward,8.0,6.0,1.0,1.0,5.0,404.0,Forward,7.0,3.0,0.0,3.0,4.0,5.0,326.0,Forward,3.0,1.0,0.0,0.0,303.0,5.0,596.0,Forward,53.6,56.0,38.0,50.0,2.0,1.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,Forward,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,Forward,303.0,5.0,2.0,1.0,30.3,2,1.690432280536131,-3.3602605215245434
azpilicueta,chelsea,64.0,Defender,1.0,0.0,0.0,3.0,9.0,277.0,Defender,3.0,3.0,0.0,0.0,9.0,146.0,Defender,26.0,6.0,3.0,3.0,9.0,9.0,71.0,Defender,9.0,3.0,1.0,0.0,679.0,9.0,142.0,Defender,88.0,491.0,434.0,15.0,19.0,3.0,3.0,9.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,Defender,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,Defender,679.0,9.0,1.0,1.0,82,0,5.213344443512214,1.6396885624104494
bailly,man. united,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,317.0,Defender,11.0,2.0,1.0,1.0,11.0,2.0,417.0,Defender,2.0,2.0,0.0,0.0,180.0,2.0,59.0,Defender,91.5,107.0,98.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,180.0,2.0,0.0,0.0,18.8,1,-3.0323394392583314,-0.09111592885565342
bakayoko,milan,0.0,0,0.0,0.0,0.0,0.0,0.0,347.0,Defender,2.0,0.0,1.0,1.0,3.0,507.0,Defender,3.0,1.0,0.0,1.0,0.0,3.0,491.0,Defender,1.0,4.0,1.0,0.0,56.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,56.0,3.0,0.0,0.0,8.1,1,-3.5416403683303517,-1.396657145026235
baku,wolfsburg,0.0,0,0.0,0.0,0.0,0.0,0.0,347.0,Midfielder,2.0,1.0,0.0,1.0,6.0,317.0,Midfielder,11.0,0.0,0.0,0.0,8.0,6.0,326.0,Midfielder,3.0,1.0,0.0,0.0,413.0,6.0,540.0,Midfielder,68.7,144.0,99.0,11.0,9.0,1.0,2.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,Midfielder,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,Midfielder,413.0,6.0,1.0,0.0,48.6,2,0.2574622663130467,-0.8356773084235869
balanta,club brugge,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,64.0,Midfielder,37.0,10.0,3.0,7.0,9.0,5.0,5.0,Midfielder,18.0,3.0,4.0,0.0,407.0,5.0,386.0,Midfielder,79.8,155.0,124.0,0.0,2.0,0.0,1.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,407.0,5.0,0.0,0.0,50.7,0,0.3756072670327,3.2570708949371157
balde,barcelona,0.0,0,0.0,0.0,0.0,0.0,0.0,440.0,Defender,1.0,0.0,1.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,491.0,Defender,1.0,0.0,0.0,0.0,19.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,19.0,2.0,0.0,0.0,3.7,3,-4.448016188470581,-1.30215494320071
bale,real madrid,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forward,7.0,2.0,0.0,0.0,2.2,3,-4.811595616304561,-1.440350214468685
ballo,milan,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,404.0,Defender,7.0,2.0,1.0,1.0,1.0,2.0,417.0,Defender,2.0,2.0,0.0,0.0,91.0,2.0,361.0,Defender,81.0,31.0,27.0,0.0,1.0,0.0,1.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,91.0,2.0,0.0,0.0,11.6,1,-3.442645484287656,-0.8462709386174405
bamba,losc,0.0,0,0.0,0.0,0.0,0.0,0.0,219.0,Forward,4.0,1.0,0.0,3.0,6.0,205.0,Forward,19.0,5.0,1.0,4.0,7.0,6.0,107.0,Forward,7.0,11.0,3.0,0.0,468.0,6.0,343.0,Forward,81.3,218.0,174.0,40.0,25.0,10.0,8.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forward,468.0,6.0,0.0,0.0,58.2,0,1.9298680772571688,2.191679036269534
barella,inter,0.0,0,0.0,0.0,0.0,0.0,0.0,130.0,Midfielder,7.0,0.0,7.0,0.0,6.0,285.0,Midfielder,13.0,10.0,3.0,7.0,2.0,6.0,326.0,Midfielder,3.0,7.0,0.0,1.0,496.0,6.0,240.0,Midfielder,85.2,306.0,265.0,50.0,8.0,4.0,5.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,496.0,6.0,0.0,0.0,65.4,0,1.5778605754522026,2.0087979014052824
barkley,chelsea,0.0,0,0.0,0.0,0.0,0.0,0.0,277.0,Midfielder,3.0,1.0,1.0,1.0,3.0,507.0,Midfielder,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,Midfielder,89.3,69.0,61.0,37.0,8.0,3.0,3.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,96.0,3.0,0.0,0.0,12.7,1,-2.8342415302324686,-1.046157584078107
barrios,zenit,0.0,0,0.0,0.0,0.0,0.0,0.0,440.0,Midfielder,1.0,0.0,0.0,1.0,6.0,41.0,Midfielder,41.0,11.0,7.0,4.0,13.0,6.0,146.0,Midfielder,6.0,9.0,1.0,0.0,540.0,6.0,56.0,Midfielder,91.7,306.0,282.0,0.0,2.0,0.0,8.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,540.0,6.0,0.0,0.0,61.5,0,1.2718148569352095,4.034558811179866
bastoni,inter,0.0,0,0.0,0.0,0.0,0.0,0.0,440.0,Defender,1.0,0.0,1.0,0.0,8.0,31.0,Defender,46.0,7.0,2.0,5.0,18.0,8.0,40.0,Defender,11.0,8.0,2.0,0.0,666.0,8.0,125.0,Defender,89.0,432.0,387.0,18.0,11.0,2.0,18.0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,666.0,8.0,0.0,0.0,76.6,0,2.9568270000076624,5.0711670561814985
batshuayi,beşiktaş,0.0,0,0.0,0.0,0.0,0.0,0.0,80.0,Forward,10.0,2.0,7.0,1.0,5.0,479.0,Forward,4.0,2.0,0.0,2.0,2.0,5.0,146.0,Forward,6.0,3.0,1.0,0.0,383.0,5.0,496.0,Forward,73.2,88.0,66.0,0.0,2.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forward,383.0,5.0,0.0,0.0,43.5,1,-0.297649662295117,-0.6066043932948855
bellingham,dortmund,12.0,Midfielder,3.0,1.0,1.0,24.0,6.0,44.0,Midfielder,13.0,4.0,6.0,3.0,6.0,158.0,Midfielder,24.0,16.0,9.0,7.0,5.0,6.0,94.0,Midfielder,8.0,17.0,1.0,0.0,503.0,6.0,181.0,Midfielder,86.8,281.0,246.0,28.0,7.0,2.0,4.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,Midfielder,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,Midfielder,503.0,6.0,1.0,3.0,62.3,6,6.400206521935433,0.1368125265229106
ben arfa,losc,0.0,0,0.0,0.0,0.0,0.0,0.0,440.0,Midfielder,1.0,0.0,0.0,1.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,491.0,Midfielder,1.0,1.0,1.0,0.0,22.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,22.0,2.0,0.0,0.0,3.6,3,-4.274960502150593,-1.1620443240292195
bennacer,milan,0.0,0,0.0,0.0,0.0,0.0,0.0,347.0,Midfielder,2.0,1.0,0.0,1.0,6.0,102.0,Midfielder,31.0,9.0,5.0,4.0,5.0,6.0,107.0,Midfielder,7.0,8.0,1.0,0.0,376.0,6.0,212.0,Midfielder,85.8,200.0,170.0,36.0,11.0,4.0,16.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,376.0,6.0,0.0,0.0,47.1,0,1.1092530715827622,2.9998900427753377
bentancur,juventus,64.0,Midfielder,1.0,0.0,1.0,2.0,5.0,347.0,Midfielder,2.0,0.0,2.0,0.0,5.0,166.0,Midfielder,23.0,7.0,3.0,4.0,2.0,5.0,201.0,Midfielder,5.0,2.0,0.0,0.0,382.0,5.0,306.0,Midfielder,83.0,206.0,176.0,0.0,4.0,0.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,382.0,5.0,0.0,1.0,48.7,1,0.5086938014378409,1.0201058672924108
benzema,real madrid,64.0,Forward,1.0,2.0,9.0,18.0,12.0,1.0,Forward,45.0,23.0,13.0,9.0,12.0,428.0,Forward,6.0,1.0,1.0,0.0,10.0,12.0,417.0,Forward,2.0,4.0,1.0,0.0,1106.0,12.0,304.0,Forward,83.1,523.0,433.0,20.0,10.0,2.0,4.0,12.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Forward,15.0,11.0,1.0,3.0,0.0,13.0,2.0,3.0,12.0,Forward,1106.0,12.0,15.0,1.0,121.5,4,20.674938243299298,-18.255742794556795
berget,malmö,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,250.0,Midfielder,15.0,3.0,1.0,2.0,16.0,5.0,326.0,Midfielder,3.0,4.0,0.0,0.0,438.0,5.0,567.0,Midfielder,64.2,162.0,104.0,28.0,7.0,2.0,0.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,438.0,5.0,0.0,0.0,53,1,-1.0529463080513286,0.8725806712864843
berghuis,ajax,64.0,Forward,1.0,15.0,2.0,3.0,8.0,31.0,Forward,16.0,5.0,6.0,5.0,8.0,264.0,Forward,14.0,6.0,2.0,4.0,3.0,8.0,326.0,Forward,3.0,1.0,1.0,0.0,628.0,8.0,330.0,Forward,82.0,277.0,229.0,32.0,28.0,9.0,2.0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Forward,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,8.0,Forward,628.0,8.0,3.0,1.0,79.8,6,7.26616204376171,-2.9780978378653704
berkay vardar,beşiktaş,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,17.0,1.0,0.0,0.0,1.9,3,-4.877988400476957,-1.4734738826665192
bernardeschi,juventus,24.0,Midfielder,2.0,7.0,1.0,7.0,5.0,130.0,Midfielder,7.0,5.0,1.0,1.0,5.0,337.0,Midfielder,10.0,2.0,1.0,1.0,2.0,5.0,417.0,Midfielder,2.0,4.0,0.0,0.0,292.0,5.0,165.0,Midfielder,87.2,131.0,111.0,38.0,18.0,7.0,7.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,292.0,5.0,0.0,2.0,36.3,1,1.3958743166403869,-0.9529610813094802
bernardo,salzburg,64.0,Defender,1.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,543.0,Defender,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,23.0,2.0,0.0,1.0,4.2,3,-3.9917313205130087,-2.1822101488657446
bernardo silva,man. city,12.0,Midfielder,3.0,2.0,3.0,18.0,11.0,130.0,Midfielder,7.0,4.0,2.0,1.0,11.0,151.0,Midfielder,25.0,9.0,4.0,5.0,5.0,11.0,55.0,Midfielder,10.0,6.0,0.0,0.0,878.0,11.0,57.0,Midfielder,91.6,462.0,427.0,23.0,17.0,4.0,5.0,11.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Midfielder,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,11.0,Midfielder,878.0,11.0,3.0,3.0,120.3,5,9.283686715958435,-0.7382079177776361
birmančević,malmö,64.0,Midfielder,1.0,0.0,0.0,19.0,6.0,179.0,Midfielder,5.0,0.0,4.0,1.0,6.0,385.0,Midfielder,8.0,6.0,3.0,3.0,2.0,6.0,491.0,Midfielder,1.0,10.0,0.0,0.0,356.0,6.0,472.0,Midfielder,75.0,92.0,66.0,33.0,3.0,1.0,3.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,356.0,6.0,0.0,1.0,44.6,1,1.3205940924617394,-0.3545878626263774
blanco,real madrid,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,6.0,1.0,0.0,0.0,1.3,3,-4.88663474540149,-1.4798153379059218
blind,ajax,64.0,Defender,1.0,0.0,1.0,8.0,8.0,219.0,Defender,4.0,2.0,1.0,1.0,8.0,95.0,Defender,32.0,11.0,4.0,7.0,8.0,8.0,201.0,Defender,5.0,0.0,1.0,0.0,572.0,8.0,278.0,Defender,83.9,439.0,368.0,53.0,15.0,8.0,17.0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,Defender,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,Defender,572.0,8.0,1.0,1.0,70.9,0,5.663769002435958,1.742437510681116
bondar,shakhtar donetsk,0.0,0,0.0,0.0,0.0,0.0,0.0,440.0,Defender,1.0,0.0,1.0,0.0,1.0,364.0,Defender,9.0,0.0,0.0,0.0,2.0,1.0,491.0,Defender,1.0,0.0,0.0,0.0,90.0,1.0,19.0,Defender,94.0,105.0,99.0,0.0,0.0,0.0,3.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,90.0,1.0,0.0,0.0,10.2,1,-3.699920982572703,-0.6549992537622502
bondarenko,shakhtar donetsk,0.0,0,0.0,0.0,0.0,0.0,0.0,347.0,Midfielder,2.0,0.0,2.0,0.0,2.0,543.0,Midfielder,2.0,2.0,0.0,2.0,0.0,2.0,491.0,Midfielder,1.0,2.0,0.0,0.0,84.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,84.0,2.0,0.0,0.0,11.8,1,-3.920025119336493,-1.5581131759989517
bonnah,leipzig,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,578.0,Midfielder,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,10.0,1.0,0.0,0.0,1.6,3,-4.807089015034916,-1.7942828582312675
bonucci,juventus,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,70.0,Defender,36.0,6.0,2.0,4.0,17.0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,Defender,89.3,434.0,391.0,0.0,0.0,0.0,15.0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,580.0,7.0,0.0,0.0,60.6,0,-0.5559456569745551,3.0440977999337444
bornauw,wolfsburg,0.0,0,0.0,0.0,0.0,0.0,0.0,347.0,Defender,2.0,0.0,2.0,0.0,3.0,250.0,Defender,15.0,1.0,1.0,0.0,10.0,3.0,326.0,Defender,3.0,0.0,1.0,0.0,204.0,3.0,468.0,Defender,75.3,86.0,68.0,0.0,0.0,0.0,2.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,204.0,3.0,0.0,0.0,22.3,1,-2.2862903166271953,0.18650860853819293
botman,losc,0.0,0,0.0,0.0,0.0,0.0,0.0,277.0,Defender,3.0,1.0,2.0,0.0,5.0,64.0,Defender,37.0,7.0,5.0,2.0,20.0,5.0,491.0,Defender,1.0,3.0,1.0,0.0,418.0,5.0,142.0,Defender,88.0,248.0,220.0,0.0,0.0,0.0,13.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,418.0,5.0,0.0,0.0,47.4,0,0.1074500312615143,2.7945458254819413
